index,EDOLLAR,SP500,US10,LEANHOG,JPY,GOLD,WHEAT,NIKKEI,COPPER,BITCOIN
12/02/1996,85.40001,849.3,36.5546975,31.6,0.0153525,892.9,1116.25,,1.027,
13/02/1996,85.46001,846.85,36.7109475,31.35,0.0153475,894.7,1116.25,,1.003,
14/02/1996,85.43001,840.95,36.4296975,30.62,0.0154005,896.1,1123.25,,1.01,
15/02/1996,85.34001,836.45,35.8359475,30.9,0.0154465,895.3,1119.75,,1.0055,
16/02/1996,85.29001,835.45,35.3984475,31.05,0.0154715,897.1,1118.75,,0.994,
19/02/1996,85.29001,835.45,35.3984475,31.05,0.0154715,897.1,1118.75,,0.994,
20/02/1996,85.03001,828.55,33.7734475,30.85,0.0154355,890.7,1114.25,,1.0065,
21/02/1996,85.04001,836.75,33.8046975,30.55,0.0155145,893.6,1118.25,,1.0095,
22/02/1996,85.11001,845,34.2421975,31.07,0.0154925,891.1,1111.25,,1.029,
23/02/1996,85.05001,844.3,33.8359475,31.32,0.0155175,889.5,1116.75,,1.031,
26/02/1996,85.01001,833.9,33.7421975,31.87,0.0155635,890.2,1124.75,,1.0185,
27/02/1996,84.88001,832.65,33.3046975,31.77,0.0155545,889.2,1127.75,,1.03,
28/02/1996,84.78001,828.55,32.8046975,32,0.0155335,891.7,1128.25,,1.0145,
29/02/1996,84.75001,823.3,32.8359475,32.17,0.0154695,890.8,1126.5,,1.0365,
01/03/1996,84.88001,832.3,33.6484475,31.72,0.0154485,889.8,1128.75,,1.0445,
04/03/1996,85.00001,835.75,34.1171975,32.05,0.0154755,884.8,1132.75,,1.057,
05/03/1996,84.94001,842.5,33.7109475,31.82,0.0154625,884.2,1124.5,,1.047,
06/03/1996,84.85001,836.25,33.1796975,32,0.0154465,884,1121,,1.05,
07/03/1996,84.82001,839.2,33.0546975,31.8,0.0154535,886,1127,,1.0515,
08/03/1996,84.45001,817.1,30.6171975,31.65,0.0153875,887.8,1125.75,,1.078,
11/03/1996,84.54001,823.9,31.2734475,31.25,0.0154375,886.3,1125.75,,1.0695,
12/03/1996,84.49001,819.85,31.0859475,31.2,0.0154555,887.1,1120,,1.076,
13/03/1996,84.52001,822.7,31.0546975,31.27,0.0154625,887.3,1114.25,,1.0665,
14/03/1996,84.53001,826.45,31.0546975,30.75,0.0154255,886.1,1117,,1.0585,
15/03/1996,84.39001,825.95,30.3359475,31.32,0.0153965,886.5,1109,,1.055,
18/03/1996,84.41001,838.45,30.5234475,31.8,0.0153785,885.9,1109.75,,1.064,
19/03/1996,84.43001,836.25,30.6796975,32.12,0.0153575,885.6,1111.5,,1.0565,
20/03/1996,84.53001,835.1,31.2109475,32.32,0.0153435,886.1,1115.75,,1.0615,
21/03/1996,84.57001,833.6,31.4609475,32.42,0.0153025,888.3,1113.5,,1.0595,
22/03/1996,84.55001,835.3,31.2421975,33.32,0.0152915,888.5,1113.75,,1.0445,
25/03/1996,84.61001,834.85,31.7734475,33.52,0.0153515,888.6,1122.25,,1.0405,
26/03/1996,84.61001,837.75,31.7421975,33.15,0.0153205,890.1,1134.75,,1.0545,
27/03/1996,84.53001,830.25,30.9921975,33.22,0.0153185,890,1134.75,,1.0515,
28/03/1996,84.41001,833.7,30.4921975,33.2,0.0153445,886.5,1132.25,,1.0575,
29/03/1996,84.47001,830.2,30.9921975,33.35,0.0152555,885.4,1136,,1.0545,
01/04/1996,84.48001,836.35,31.1171975,34.85,0.0152235,884.7,1141.25,,1.044,
02/04/1996,84.53001,837.55,31.4296975,34.82,0.0152195,883.6,1141.25,,1.0355,
03/04/1996,84.52001,838.05,31.3046975,35.15,0.0152825,883.8,1151.75,,1.028,
04/04/1996,84.46001,838.55,30.9296975,35.62,0.0152645,884.6,1153.75,,1.034,
05/04/1996,84.18001,838.55,29.3984475,35.62,0.0152165,884.6,1153.75,,1.034,
08/04/1996,84.11001,825.95,29.0859475,36.77,0.0152095,887.7,1157,,1.0325,
09/04/1996,84.20001,823.95,29.5234475,35.75,0.0151515,884.1,1163.75,,1.032,
10/04/1996,84.15001,812.2,29.1171975,36.25,0.0151405,884.5,1183.75,,1.0495,
11/04/1996,84.08001,812.55,28.8359475,35.92,0.0151335,885.3,1197.25,,1.0795,
12/04/1996,84.28001,819.55,29.9921975,35.27,0.0151235,884.1,1215.75,,1.0865,
15/04/1996,84.34001,824.75,30.2421975,35.67,0.0151205,882.5,1209.25,,1.072,
16/04/1996,84.33001,826.25,30.2421975,36.47,0.0151485,880.5,1189.25,,1.0775,
17/04/1996,84.28001,823.8,29.9609475,36.27,0.0151415,880,1193.25,,1.0855,
18/04/1996,84.20001,824.9,29.6796975,36.5,0.0152775,879.4,1220,,1.0945,
19/04/1996,84.26001,826,30.0234475,37.42,0.0152235,879.7,1227.75,,1.1165,
22/04/1996,84.31001,831,30.3046975,38.1,0.0152775,880.6,1247.75,,1.113,
23/04/1996,84.31001,833.95,30.2421975,37.37,0.0152755,880.4,1270.25,,1.1065,
24/04/1996,84.25001,830.65,29.9609475,37.52,0.0152805,879.7,1265.5,,1.1185,
25/04/1996,84.27001,834,30.0546975,36.02,0.0152685,882.3,1280.25,,1.1205,
26/04/1996,84.32001,835.4,30.2109475,36.45,0.0153625,879.2,1265.75,,1.1185,
29/04/1996,84.28001,834.1,29.9609475,37.65,0.0154375,879.4,1245.75,,1.11,
30/04/1996,84.21001,833.8,29.5859475,38.27,0.0154125,880.5,1215.75,,1.103,
01/05/1996,84.22001,835.4,29.5546975,38.47,0.0153805,881.9,1245.75,,1.1175,
02/05/1996,84.02001,824.8,28.4921975,37.87,0.0154625,882.7,1217.75,,1.112,
03/05/1996,83.98001,822.45,28.1484475,38.27,0.0153975,881.1,1222.25,,1.1335,
06/05/1996,84.00001,821.85,28.3359475,38.92,0.0154185,882.7,1215.75,,1.1245,
07/05/1996,83.99001,818,28.2421975,40.05,0.0153985,882.8,1226.25,,1.1605,
08/05/1996,84.03001,826.45,28.6484475,40.17,0.0153785,881.8,1246.25,,1.166,
09/05/1996,84.03001,826.3,28.5234475,40.42,0.0154255,881.5,1252.75,,1.161,
10/05/1996,84.13001,833.85,29.1484475,40.42,0.0153585,879,1233.75,,1.1565,
13/05/1996,84.14001,842.7,29.3359475,41.75,0.0153945,879.7,1243.25,,1.167,
14/05/1996,84.20001,846.25,29.6796975,41.3,0.0153105,879.9,1239.25,,1.1525,
15/05/1996,84.22001,846.3,29.7421975,41.65,0.0152215,880.5,1238.25,,1.148,
16/05/1996,84.16001,846,29.3359475,41.15,0.0152365,880.5,1234.75,,1.148,
17/05/1996,84.20001,850.45,29.6484475,41.95,0.0152305,880,1243.75,,1.0675,
20/05/1996,84.24001,855.2,29.8359475,42.5,0.0152045,878.3,1239.75,,1.0235,
21/05/1996,84.23001,854.75,29.7109475,41.75,0.0151945,878.4,1233.25,,1.027,
22/05/1996,84.26001,859.85,29.9296975,40.05,0.0152025,879,1220.75,,1.047,
23/05/1996,84.22001,857.4,29.5859475,38.85,0.0152105,878.8,1221.25,,1.048,
24/05/1996,84.25001,859.55,29.8359475,38.17,0.0151235,877.9,1222.25,,1.038,
27/05/1996,84.25001,859.55,29.8359475,38.17,0.0151235,877.9,1222.25,,1.038,
28/05/1996,84.23001,852.75,29.7421975,38.17,0.0150375,878.6,1205.5,,1.0475,
29/05/1996,84.09001,848.05,28.9921975,37.8,0.0150985,878.2,1185.5,,1.0735,
30/05/1996,84.08001,852.35,29.0546975,38.4,0.0151325,877.8,1187.75,,1.0665,
31/05/1996,84.00001,845.9,28.4921975,38.5,0.0150955,878.2,1191.25,,1.0615,
03/06/1996,84.00001,848.4,28.4609475,39.1,0.0150685,877.4,1184.5,,1.048,
04/06/1996,84.01001,852.15,28.5546975,39.37,0.0150335,874.6,1165.5,,1.0185,
05/06/1996,84.05001,857.7,28.8046975,39.45,0.0150205,872.7,1154.25,,0.932,
06/06/1996,84.13001,852.2,29.2421975,39.5,0.0149965,872.2,1162.5,,0.948,
07/06/1996,83.91001,852.75,28.0234475,39.4,0.0149935,871.4,1170,,0.9825,
10/06/1996,83.89001,850.25,27.8046975,40.37,0.0150085,872.3,1184.25,,0.991,
11/06/1996,83.87001,850.4,27.7421975,40.45,0.0149655,870.7,1171.75,,0.9245,
12/06/1996,83.85001,848.6,27.4921975,40.15,0.0150025,870.6,1161.75,,0.9625,
13/06/1996,83.88001,847.65,27.6484475,40,0.0150235,870.3,1173.25,,0.953,
14/06/1996,83.95001,843.55,28.1171975,40.45,0.0149945,870.9,1163.25,,0.85,
17/06/1996,84.00001,844.5,28.4296975,40.45,0.0150025,871.1,1159.75,,0.8505,
18/06/1996,83.98001,840.5,28.2734475,39.45,0.0151135,871.5,1167.25,,0.8615,
19/06/1996,83.95001,841.7,28.0546975,39.8,0.0150915,870.3,1158.75,,0.8835,
20/06/1996,83.93001,839.85,28.0234475,40.35,0.0150685,870.1,1154.25,,0.8595,
21/06/1996,83.96001,846.45,28.1796975,41.4,0.0149835,870.6,1157,,0.8235,
24/06/1996,83.98001,848.15,28.3046975,41.75,0.0149985,870.5,1166.75,,0.8045,
25/06/1996,84.01001,847.15,28.5546975,41.35,0.0149935,869.4,1167.5,,0.758,
26/06/1996,84.03001,841.65,28.5859475,41.2,0.0149535,868.5,1159,,0.792,
27/06/1996,84.11001,846.05,29.2109475,41.07,0.0149755,867.4,1145.5,,0.8195,
28/06/1996,84.22001,849.8,29.9296975,40.27,0.0149335,865.4,1145,,0.83,
01/07/1996,84.22001,853.8,29.8984475,42.27,0.0149345,866.5,1148.25,,0.806,
02/07/1996,84.17001,851.8,29.4609475,42.8,0.0148665,867.1,1136.5,,0.801,
03/07/1996,84.20001,849.1,29.5859475,43.5,0.0148595,866.3,1142,,0.7975,
04/07/1996,84.20001,849.1,29.5859475,43.5,0.0148595,866.3,1142,,0.7975,
05/07/1996,83.91001,834.1,27.7421975,44.1,0.0148365,866.3,1135.25,,0.7975,
08/07/1996,83.91001,829.3,27.7421975,43.9,0.0148265,865.9,1137,,0.825,
09/07/1996,83.95001,832.15,28.0234475,43.62,0.0148685,867.3,1149.75,,0.8275,
10/07/1996,84.02001,834.7,28.4609475,43.6,0.0148715,867.2,1151.75,,0.8165,
11/07/1996,84.05001,821.35,28.6796975,44.32,0.0148635,868.4,1165.75,,0.7925,
12/07/1996,84.08001,821.05,29.0546975,44.85,0.0148135,868.2,1158,,0.8035,
15/07/1996,84.06001,803.25,28.7734475,44.85,0.0148585,869.5,1151.75,,0.783,
16/07/1996,84.14001,805.1,29.3046975,44.5,0.0149445,868,1146.25,,0.7955,
17/07/1996,84.12001,810.8,29.2734475,44.27,0.0149915,868,1142.75,,0.804,
18/07/1996,84.24001,820.45,30.0546975,42.8,0.0150045,868.4,1134.25,,0.8,
19/07/1996,84.19001,815,29.5859475,42.97,0.0150435,869.1,1117,,0.8015,
22/07/1996,84.13001,810.55,29.2421975,42.4,0.0150855,869.3,1119.25,,0.8135,
23/07/1996,84.15001,801.15,29.5234475,42.1,0.0150525,869.3,1111.5,,0.839,
24/07/1996,84.09001,803.7,29.0546975,42.2,0.0150035,870.1,1101.5,,0.8475,
25/07/1996,84.09001,808.2,29.1484475,42.3,0.0150085,869.5,1105.25,,0.8675,
26/07/1996,84.10001,812.35,29.2421975,42.7,0.0150055,869.5,1095.75,,0.856,
29/07/1996,84.04001,804,28.7734475,43.22,0.0150235,868.8,1103,,0.841,
30/07/1996,84.08001,810.7,29.0859475,43.15,0.0150355,868.2,1094.75,,0.8415,
31/07/1996,84.17001,815.4,29.5546975,42.6,0.0151495,870.9,1097.5,,0.8515,
01/08/1996,84.34001,826.05,30.6171975,42.9,0.0151035,869.8,1102.75,,0.844,
02/08/1996,84.48001,839.35,31.4921975,43.1,0.0151265,871,1106.5,,0.834,
05/08/1996,84.46001,834.7,31.4296975,43.1,0.0151445,872.7,1101.25,,0.8215,
06/08/1996,84.44001,837.25,31.3046975,43,0.0151265,872.1,1105.75,,0.839,
07/08/1996,84.40001,839.2,31.2109475,42.6,0.0150245,871.8,1113,,0.8445,
08/08/1996,84.37001,839.2,31.1484475,42.3,0.0149965,872.1,1119.25,,0.8345,
09/08/1996,84.44001,835.45,31.5546975,42.2,0.0149955,870.9,1121.75,,0.8405,
12/08/1996,84.45001,840.75,31.5859475,43.3,0.0150485,871,1135.75,,0.8315,
13/08/1996,84.38001,834.8,31.0234475,43.1,0.0150495,870.8,1120.75,,0.8325,
14/08/1996,84.37001,836.6,31.0546975,42.7,0.0150125,869.3,1115.75,,0.8495,
15/08/1996,84.33001,836.6,30.8046975,42.1,0.0150105,869.2,1114.75,,0.845,
16/08/1996,84.40001,841.1,31.1796975,42.55,0.0150335,868.9,1109.75,,0.824,
19/08/1996,84.38001,841.2,31.0234475,42.77,0.0150235,869.9,1117.25,,0.852,
20/08/1996,84.37001,840.95,31.0234475,42.52,0.0149735,870.4,1112.5,,0.8285,
21/08/1996,84.34001,839,30.8671975,42.5,0.0149635,869.3,1108.25,,0.8335,
22/08/1996,84.33001,844.85,30.7734475,42.85,0.0149805,870,1109,,0.826,
23/08/1996,84.23001,841.8,30.1484475,42.72,0.0149945,870.6,1111.25,,0.8365,
26/08/1996,84.14001,837.2,29.5546975,43,0.0150215,871.8,1117.75,,0.8305,
27/08/1996,84.17001,839.7,29.7109475,42.9,0.0150235,871.3,1116.75,,0.8305,
28/08/1996,84.15001,838.7,29.6171975,42.9,0.0149605,870.4,1107.75,,0.83,
29/08/1996,84.10001,830.15,29.2109475,42.4,0.0149595,869.8,1108.75,,0.8345,
30/08/1996,83.98001,824.35,28.5546975,42.17,0.0149125,868.7,1106,,0.8845,
02/09/1996,83.98001,824.35,28.5546975,42.17,0.0149125,868.7,1106,,0.8845,
03/09/1996,84.03001,828.85,28.8046975,42.17,0.0148825,867.9,1105,,0.886,
04/09/1996,84.01001,829.6,28.6171975,42.7,0.0149225,867.3,1100,,0.8715,
05/09/1996,83.98001,822,28.3984475,42.7,0.0148835,867.1,1098.75,,0.8175,
06/09/1996,84.03001,831.25,28.7421975,42.72,0.0148605,866.4,1095.25,,0.8255,
09/09/1996,84.09001,838.05,29.0234475,43,0.0148745,864.8,1101.5,,0.826,
10/09/1996,84.07001,838.1,28.7734475,43.3,0.0148265,864.4,1105.5,,0.8275,
11/09/1996,84.06001,840,28.7734475,43.22,0.0147905,864.2,1090.25,,0.799,
12/09/1996,84.11001,845.1,29.1171975,43.1,0.0147845,863.4,1087.25,,0.7865,
13/09/1996,84.27001,855.85,30.0546975,43.02,0.0147655,863.3,1076.75,,0.796,
16/09/1996,84.28001,857.75,30.0859475,42.3,0.0147655,864,1069.75,,0.7935,
17/09/1996,84.19001,856.95,29.5859475,42.65,0.0147595,863.8,1071.25,,0.8065,
18/09/1996,84.16001,854.2,29.4921975,42.9,0.0148525,863.8,1077,,0.824,
19/09/1996,84.14001,856.85,29.2734475,43.02,0.0148245,863.1,1069.5,,0.8295,
20/09/1996,84.16001,858.9,29.3671975,43.15,0.0147795,861.6,1070.5,,0.8055,
23/09/1996,84.18001,859.4,29.5546975,43.1,0.0147835,862,1076.5,,0.804,
24/09/1996,84.25001,859.05,29.9609475,42.42,0.0148415,863.2,1076.5,,0.819,
25/09/1996,84.30001,858.05,30.3671975,42.35,0.0147285,862.8,1077.5,,0.8245,
26/09/1996,84.34001,858.95,30.6796975,41.7,0.0147135,861.1,1075,,0.832,
27/09/1996,84.33001,858.4,30.4921975,41.12,0.0146925,860.1,1072.5,,0.84,
30/09/1996,84.30001,858.4,30.3046975,41.95,0.0146505,858.1,1069.5,,0.8285,
01/10/1996,84.37001,862.1,30.7421975,41.4,0.0146455,858.6,1067.5,,0.806,
02/10/1996,84.42001,866.35,30.9921975,41.95,0.0146035,859.9,1065.5,,0.8185,
03/10/1996,84.43001,864.7,30.9921975,42.1,0.0146355,860.3,1068.5,,0.816,
04/10/1996,84.57001,874.2,31.8359475,41.7,0.0146045,860.2,1063.5,,0.819,
07/10/1996,84.52001,875.2,31.5234475,41.7,0.0146585,860.2,1060.5,,0.812,
08/10/1996,84.51001,871.75,31.4609475,42.25,0.0146305,861,1063,,0.844,
09/10/1996,84.46001,867.5,31.2109475,42.45,0.0146155,861.1,1067.5,,0.831,
10/10/1996,84.41001,865.4,30.8671975,42.4,0.0146495,862.1,1067.5,,0.85,
11/10/1996,84.48001,872.9,31.2421975,41.4,0.0146135,861,1065.5,,0.8425,
14/10/1996,84.48001,874.5,31.2421975,40.6,0.0146125,861.4,1069.5,,0.8285,
15/10/1996,84.48001,873.65,31.2421975,40.77,0.0145615,860.9,1065.5,,0.8335,
16/10/1996,84.46001,875.6,31.2109475,40.7,0.0145565,860.6,1062.5,,0.814,
17/10/1996,84.52001,878,31.6171975,40.9,0.0145545,860.2,1057.5,,0.8365,
18/10/1996,84.55001,882.85,31.6796975,40.8,0.0145315,859.7,1054.5,,0.843,
21/10/1996,84.53001,881.4,31.5234475,39.9,0.0145115,861.5,1050.5,,0.8575,
22/10/1996,84.51001,876.1,31.3046975,38.22,0.0145405,863.7,1047.5,,0.852,
23/10/1996,84.51001,878.05,31.3671975,38.85,0.0144885,863.5,1047.5,,0.857,
24/10/1996,84.50001,870.75,31.3359475,38.55,0.0144945,862.5,1046,,0.877,
25/10/1996,84.53001,872.35,31.5234475,38.62,0.0144485,862.2,1044.5,,0.899,
28/10/1996,84.53001,867.35,31.4921975,39.5,0.0143875,862.2,1043.5,,0.882,
29/10/1996,84.69001,873.25,32.4609475,39.6,0.0143805,859.2,1045.5,,0.8315,
30/10/1996,84.69001,869.8,32.4609475,40.42,0.0144045,858.9,1044.5,,0.8555,
31/10/1996,84.73001,876.65,32.6484475,39.95,0.0143965,856.7,1040.5,,0.8405,
01/11/1996,84.72001,873.5,32.5546975,40.75,0.0144485,856.8,1039.5,,0.854,
04/11/1996,84.72001,878.25,32.6484475,40.5,0.0144075,857.2,1039.5,,0.862,
05/11/1996,84.77001,882.4,33.0546975,40.55,0.0143865,857.2,1032.5,,0.848,
06/11/1996,84.77001,896.4,33.0234475,40.52,0.0143965,856.3,1034.5,,0.854,
07/11/1996,84.79001,897.95,33.2734475,40.4,0.0145325,857.2,1033.5,,0.883,
08/11/1996,84.79001,901.25,33.1796975,40.55,0.0145585,858.1,1034.5,,0.871,
11/11/1996,84.79001,901.1,33.1796975,40.7,0.0146275,860.4,1039.5,,0.8835,
12/11/1996,84.87001,899,33.6171975,39.75,0.0145805,861,1043.5,,0.907,
13/11/1996,84.87001,901.15,33.5546975,39.35,0.0145655,861.8,1045.5,,0.9065,
14/11/1996,84.92001,906.25,33.8671975,40.05,0.0146035,859.4,1045.5,,0.886,
15/11/1996,84.91001,907.85,33.7109475,40,0.0146125,858.7,1043.5,,0.942,
18/11/1996,84.89001,907.35,33.6171975,39.8,0.0145745,857.3,1039.5,,0.984,
19/11/1996,84.92001,913.3,33.7734475,39.7,0.0145685,856,1036.5,,0.99,
20/11/1996,84.96001,913.15,34.0546975,39.75,0.0145655,856.6,1038.75,,0.983,
21/11/1996,84.97001,912.45,33.9296975,38.95,0.0145855,854.1,1038.5,,0.986,
22/11/1996,84.96001,918.2,33.8984475,39.3,0.0145675,853.9,1036.5,,0.973,
25/11/1996,84.97001,926.95,33.9609475,39.72,0.0144735,852.1,1039.5,,0.9865,
26/11/1996,84.98001,924.35,33.9609475,40.27,0.0144805,852.3,1037.5,,1.0095,
27/11/1996,84.98001,922.95,33.9609475,40.37,0.0144185,850.6,1039.5,,1.0305,
28/11/1996,84.98001,922.95,33.9609475,40.37,0.0144185,850.6,1039.5,,1.0305,
29/11/1996,85.07001,925.25,34.5546975,40.7,0.0143765,850.6,1033.5,,1.0305,
02/12/1996,85.06001,925,34.4609475,40.8,0.0143115,846.5,1031.5,,0.9835,
03/12/1996,85.07001,912.5,34.4921975,39.8,0.0144155,846,1031,,0.978,
04/12/1996,85.01001,914.65,34.1171975,39.3,0.0144325,848.1,1028.5,,0.989,
05/12/1996,84.89001,912.35,33.4609475,39.65,0.0144855,848.6,1026,,0.983,
06/12/1996,84.86001,907.5,33.2109475,39.77,0.0144345,846.4,1028.5,,0.972,
09/12/1996,84.92001,918.5,33.5546975,39.97,0.0144005,845.3,1027,,0.9575,
10/12/1996,84.90001,915,33.5234475,39.2,0.0143995,846.1,1026.5,,0.967,
11/12/1996,84.75001,906.55,32.5234475,39,0.0144275,846.2,1027.5,,0.975,
12/12/1996,84.70001,894.5,32.3046975,39.05,0.0143975,846.4,1032.5,,0.9685,
13/12/1996,84.78001,896.4,32.7734475,39.12,0.0143535,846,1035.5,,0.9645,
16/12/1996,84.73001,887.75,32.5234475,39.12,0.0143585,845.5,1041,,0.938,
17/12/1996,84.68001,893.25,32.2734475,38.97,0.0143695,846.1,1042.5,,0.9355,
18/12/1996,84.65001,898.15,31.9921975,39.15,0.0143835,846.9,1049.5,,0.9575,
19/12/1996,84.73001,913.5,32.6171975,39,0.0143545,846.7,1043.25,,0.9745,
20/12/1996,84.74001,917.25,32.6796975,38.8,0.0143295,846.1,1039.5,,0.9655,
23/12/1996,84.73001,914.1,32.7109475,38.85,0.0143465,846.2,1037.5,,0.957,
24/12/1996,84.73001,919.05,32.7109475,38.6,0.0143165,846.2,1039,,0.96,
25/12/1996,84.73001,919.05,32.7109475,38.6,0.0143165,846.2,1039,,0.96,
26/12/1996,84.73001,924.6,32.6484475,38.95,0.0142785,846.7,1040.5,,0.9685,
27/12/1996,84.76001,924.6,32.9609475,39.17,0.0142255,846.7,1040,,0.9575,
30/12/1996,84.76001,919.1,32.9296975,41.17,0.0141755,846.8,1036,,0.954,
31/12/1996,84.62001,904.5,32.1484475,43.17,0.0141885,844.8,1035.5,,0.974,
01/01/1997,84.62001,904.5,32.1484475,43.17,0.0141885,844.8,1035.5,,0.974,
02/01/1997,84.52001,904.7,31.4609475,43.9,0.0142175,842.2,1040.5,,0.993,
03/01/1997,84.54001,917.2,31.5859475,43.92,0.0141545,837.6,1038.5,,0.9945,
06/01/1997,84.55001,910.7,31.4921975,44.2,0.0142065,834.3,1041.5,,0.987,
07/01/1997,84.52001,919.65,31.3046975,44.5,0.0142415,835.3,1045,,1.023,
08/01/1997,84.50001,915.5,31.2734475,43.72,0.0141965,832.4,1045.5,,1.0195,
09/01/1997,84.57001,918.9,31.6484475,43.97,0.0141475,834.4,1040.25,,1.037,
10/01/1997,84.44001,926.6,30.9609475,43.95,0.0141715,835.8,1049,,1.0325,
13/01/1997,84.45001,924.3,30.9609475,43.85,0.0141455,835.3,1054,,1.035,
14/01/1997,84.57001,933.2,31.5546975,43.7,0.0140985,830.3,1052.25,,1.026,
15/01/1997,84.59001,931.65,31.5546975,43.55,0.0141095,828.8,1050.25,,1.0405,
16/01/1997,84.52001,935.25,31.2734475,43.65,0.0141355,830.6,1049.5,,1.0295,
17/01/1997,84.56001,940.75,31.4296975,43.5,0.0140865,832,1044.5,,1.03,
20/01/1997,84.56001,940.75,31.4296975,43.5,0.0140865,832,1044.5,,1.03,
21/01/1997,84.59001,946.95,31.6796975,44.7,0.0140135,829.4,1040,,1.034,
22/01/1997,84.57001,951.6,31.4921975,44.47,0.0139355,827.3,1038.75,,1.0445,
23/01/1997,84.53001,940.25,31.3046975,45.2,0.0138915,828.1,1037.5,,1.0425,
24/01/1997,84.47001,929.75,30.9921975,45.65,0.0139405,829,1037.75,,1.038,
27/01/1997,84.43001,928.95,30.7421975,46.3,0.0139025,832.9,1038.5,,1.0305,
28/01/1997,84.48001,931.5,30.9296975,45.85,0.0137825,829.6,1040.5,,1.033,
29/01/1997,84.49001,938.3,31.0859475,45.57,0.0137255,827.4,1040.5,,0.9965,
30/01/1997,84.53001,947.95,31.2421975,45.92,0.0137505,821.7,1038,,0.9835,
31/01/1997,84.61001,947.5,31.8046975,45.57,0.0137565,820.2,1030.5,,1.009,
03/02/1997,84.69001,949.75,32.1796975,46,0.0137365,822.7,1031,,0.996,
04/02/1997,84.69001,953.7,32.2421975,44.95,0.0136895,820.6,1032.5,,1.0115,
05/02/1997,84.68001,940.5,32.1796975,45.05,0.0136015,820.6,1035.75,,1.059,
06/02/1997,84.67001,942.65,32.1171975,44.42,0.0136055,819.3,1034.25,,1.0575,
07/02/1997,84.73001,954.35,32.5234475,44.8,0.0136485,818.2,1032.75,,1.043,
10/02/1997,84.73001,948.05,32.5546975,43.8,0.0136655,817.3,1034.5,,1.043,
11/02/1997,84.72001,954.85,32.5234475,44.07,0.0136395,816.1,1039.5,,1.0315,
12/02/1997,84.71001,967.25,32.4921975,44.7,0.0135675,819.6,1037.5,,1.051,
13/02/1997,84.78001,974.15,32.9609475,45,0.0135435,817.2,1038.75,,1.052,
14/02/1997,84.84001,972.2,33.3046975,43.92,0.0135575,820.9,1038.5,,1.0485,
17/02/1997,84.84001,972.2,33.3046975,43.92,0.0135575,820.9,1038.5,,1.0485,
18/02/1997,84.84001,978.35,33.2421975,43.4,0.0135795,821.9,1042,,1.0675,
19/02/1997,84.82001,974.3,33.0859475,44.2,0.0135375,821.8,1042.5,,1.0885,
20/02/1997,84.76001,964.35,32.7421975,44.72,0.0136545,826.8,1047.5,,1.0855,
21/02/1997,84.75001,964.45,32.7109475,44.7,0.0136125,828.3,1056.5,,1.1045,
24/02/1997,84.72001,972.55,32.5546975,46.15,0.0136865,829.4,1057.5,,1.1085,
25/02/1997,84.71001,974.15,32.5234475,45.4,0.0137245,830.3,1053.75,,1.086,
26/02/1997,84.52001,963.75,31.3984475,45.17,0.0136895,830.2,1051.5,,1.12,
27/02/1997,84.52001,952.5,31.2109475,45.17,0.0137735,835.2,1057.75,,1.111,
28/02/1997,84.54001,950.4,31.3046975,45.17,0.0138185,839.3,1058,,1.109,
03/03/1997,84.52001,955.25,31.2109475,45.22,0.0137375,838,1060.25,,1.1245,
04/03/1997,84.50001,952.05,30.9921975,44.62,0.0136755,834.7,1055.5,,1.1255,
05/03/1997,84.50001,964.25,31.0546975,42.67,0.0137355,828.6,1052.5,,1.107,
06/03/1997,84.46001,960.6,30.8359475,42.77,0.0137415,827.8,1056,,1.1195,
07/03/1997,84.52001,967.2,31.2109475,43.02,0.0136895,824.1,1056,,1.112,
10/03/1997,84.53001,975,31.2109475,42.55,0.0137035,827.3,1058,,1.1015,
11/03/1997,84.52001,971.3,31.1484475,41.97,0.0136905,829.3,1064.5,,1.1085,
12/03/1997,84.49001,963.65,30.9921975,42.27,0.0136585,827.4,1061.5,,1.0925,
13/03/1997,84.36001,950.2,30.2109475,42.77,0.0135795,828.7,1060.5,,1.0955,
14/03/1997,84.39001,955.25,30.4296975,42.97,0.0135815,827.2,1071,,1.1105,
17/03/1997,84.36001,956.65,30.3046975,43.42,0.0135625,822.5,1064.5,,1.1005,
18/03/1997,84.37001,947.25,30.2421975,42.57,0.0136375,824.6,1066.5,,1.0935,
19/03/1997,84.34001,944.5,30.1484475,42.1,0.0136135,827.1,1074,,1.097,
20/03/1997,84.33001,942.55,30.1171975,44.1,0.0135505,826.4,1081,,1.113,
21/03/1997,84.34001,944,30.0859475,46.1,0.0136075,827.7,1074.25,,1.1185,
24/03/1997,84.36001,953.5,30.2421975,47.3,0.0136065,825.1,1071.75,,1.111,
25/03/1997,84.31001,947.45,29.9921975,46.27,0.0135545,822.4,1076.5,,1.1265,
26/03/1997,84.29001,950.45,29.8359475,46.82,0.0135265,825.7,1082.75,,1.1075,
27/03/1997,84.19001,927.75,29.1796975,47,0.0135635,824.4,1090.75,,1.118,
28/03/1997,84.19001,927.75,29.1796975,47,0.0135635,824.4,1090.75,,1.118,
31/03/1997,84.17001,910.25,29.1171975,48.8,0.0135485,825.2,1087.5,,1.1285,
01/04/1997,84.21001,917.25,29.3046975,48.15,0.0136925,825.9,1084.5,,1.1205,
